file_name,trend,seasonal,stationary,pattern,shifting,dataset_name,train_lens,time_steps,if_univariate,size,type_value,total_len,train/total
partially_stationary_data_52_from2019-11-16to2019-12-16_1890.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_55_from2019-11-16to2019-12-16_7158.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_56_from2019-11-16to2019-12-16_2197.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_57_from2019-11-16to2019-12-16_3276.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_60_from2019-11-16to2019-12-16_2155.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_65_from2019-11-16to2019-12-16_2296.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_66_from2019-11-16to2019-12-16_2057.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_68_from2019-11-16to2019-12-16_6378.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_70_from2019-11-16to2019-12-16_1205.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
partially_stationary_data_8_from2019-11-16to2019-12-16_6207.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Global,,
changepoint_data_10_from2019-11-16to2019-12-16_185.csv,True,False,False,False,True,GAIA,864,8640.0,True,large,mix,,
changepoint_data_23_from2019-11-16to2019-12-16_2597.csv,True,False,False,False,False,GAIA,864,8640.0,True,large,mix,,
changepoint_data_30_from2019-11-16to2019-12-16_229.csv,True,False,False,False,True,GAIA,864,8640.0,True,large,mix,,
concept_drift_data_0_from2019-11-16to2019-12-16_5736.csv,True,False,False,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_13_from2019-11-16to2019-12-16_1876.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_15_from2019-11-16to2019-12-16_3094.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_16_from2019-11-16to2019-12-16_683.csv,False,False,False,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_17_from2019-11-16to2019-12-16_3137.csv,True,False,False,False,True,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_20_from2019-11-16to2019-12-16_1712.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_21_from2019-11-16to2019-12-16_3312.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_26_from2019-11-16to2019-12-16_5628.csv,False,False,False,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_32_from2019-11-16to2019-12-16_1851.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_40_from2019-11-16to2019-12-16_2537.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_45_from2019-11-16to2019-12-16_1984.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
partially_stationary_data_14_from2019-11-16to2019-12-16_3988.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
partially_stationary_data_15_from2019-11-16to2019-12-16_4599.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
partially_stationary_data_63_from2019-11-16to2019-12-16_4971.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,mix,,
periodic_data_26_from2019-11-16to2019-12-16_5017.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,mix,,
low_signal-to-noise_ratio_data_11_from2019-11-16to2019-12-16_1042.csv,True,False,True,False,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_12_from2019-11-16to2019-12-16_5620.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_14_from2019-11-16to2019-12-16_3719.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_23_from2019-11-16to2019-12-16_4669.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_24_from2019-11-16to2019-12-16_2378.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_36_from2019-11-16to2019-12-16_3204.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_37_from2019-11-16to2019-12-16_3006.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_4_from2019-11-16to2019-12-16_5692.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_5_from2019-11-16to2019-12-16_3792.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_7_from2019-11-16to2019-12-16_445.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_9_from2019-11-16to2019-12-16_491.csv,True,False,False,False,False,GAIA,864,8640.0,True,large,Shapelet,,
partially_stationary_data_34_from2019-11-16to2019-12-16_3294.csv,False,False,True,False,False,GAIA,864,8640.0,True,large,Shapelet,,
periodic_data_30_from2019-11-16to2019-12-16_3897.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
periodic_data_33_from2019-11-16to2019-12-16_3172.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
periodic_data_34_from2019-11-16to2019-12-16_1360.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
periodic_data_42_from2019-11-16to2019-12-16_5739.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
periodic_data_6_from2019-11-16to2019-12-16_3441.csv,False,False,True,True,False,GAIA,864,8640.0,True,large,Shapelet,,
changepoint_data_4_from2019-11-16to2019-12-16_60.csv,True,False,False,False,True,GAIA,864,8640.0,True,large,Trend,,
KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.csv,False,True,True,True,False,IOPS,878,8784.0,True,large,Shapelet,,
KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.csv,False,False,True,True,False,IOPS,878,8784.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_19_from2019-01-01to2019-01-31_8063.csv,False,False,True,True,False,GAIA,880,8807.0,True,large,Contextual,,
partially_stationary_data_54_from2019-01-01to2019-01-31_7788.csv,False,False,True,True,False,GAIA,880,8807.0,True,large,Contextual,,
low_signal-to-noise_ratio_data_48_from2019-01-01to2019-01-31_7845.csv,False,False,True,True,False,GAIA,880,8807.0,True,large,Global,,
partially_stationary_data_18_from2019-01-01to2019-01-31_7976.csv,False,False,True,False,False,GAIA,880,8807.0,True,large,Global,,
partially_stationary_data_58_from2019-01-01to2019-01-31_7826.csv,False,False,True,False,False,GAIA,880,8807.0,True,large,Global,,
partially_stationary_data_19_from2019-01-01to2019-01-31_8112.csv,False,False,True,True,False,GAIA,880,8806.0,True,large,Global,,
linear_data_1_from2019-01-01to2019-01-31_7861.csv,True,False,False,False,True,GAIA,880,8806.0,True,large,mix,,
changepoint_data_17_from2019-01-01to2019-01-31_8129.csv,True,False,False,False,True,GAIA,880,8806.0,True,large,Shapelet,,
changepoint_data_2_from2019-01-01to2019-01-31_7848.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
changepoint_data_27_from2019-01-01to2019-01-31_7987.csv,True,False,False,True,True,GAIA,880,8806.0,True,large,Shapelet,,
linear_data_47_from2019-01-01to2019-01-31_7946.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_25_from2019-01-01to2019-01-31_7835.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_28_from2019-01-01to2019-01-31_7818.csv,True,False,True,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_12_from2019-01-01to2019-01-31_7912.csv,True,False,False,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_30_from2019-01-01to2019-01-31_7965.csv,True,False,True,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_31_from2019-01-01to2019-01-31_7967.csv,False,False,True,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_39_from2019-01-01to2019-01-31_8076.csv,True,False,True,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_42_from2019-01-01to2019-01-31_8090.csv,True,False,False,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_44_from2019-01-01to2019-01-31_7822.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_46_from2019-01-01to2019-01-31_8091.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_47_from2019-01-01to2019-01-31_7798.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_5_from2019-01-01to2019-01-31_8013.csv,False,False,True,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_53_from2019-01-01to2019-01-31_8040.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_67_from2019-01-01to2019-01-31_8035.csv,True,False,False,False,True,GAIA,880,8806.0,True,large,Shapelet,,
partially_stationary_data_9_from2019-01-01to2019-01-31_7867.csv,False,False,True,False,True,GAIA,880,8806.0,True,large,Shapelet,,
changepoint_data_24_from2019-01-01to2019-01-31_8131.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Trend,,
changepoint_data_32_from2019-01-01to2019-01-31_8143.csv,True,False,False,False,False,GAIA,880,8806.0,True,large,Trend,,
S-2_926.csv,False,False,True,False,False,NASA-MSL-new,926,2753.0,True,large,Shapelet,,
S09R01E4.test.csv@2.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Seasonal,,
S03R03E4.test.csv@1.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S03R03E4.test.csv@2.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S03R03E4.test.csv@3.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S03R03E4.test.csv@4.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S03R03E4.test.csv@6.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@1.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@2.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@4.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@5.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@6.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@7.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@8.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E0.test.csv@9.csv,False,False,True,True,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E4.test.csv@1.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E4.test.csv@3.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E4.test.csv@4.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
S09R01E4.test.csv@6.csv,False,False,True,False,False,Daphnet,960,9600.0,True,large,Shapelet,,
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.csv,False,True,True,False,False,KDD21,1000,7321.0,True,large,Seasonal,,
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.csv,False,True,True,False,False,KDD21,1000,7321.0,True,large,Seasonal,,
periodic_data_5_from2020-11-29to2020-12-06_10543.csv,False,True,True,True,False,GAIA,1010,10108.0,True,large,Shapelet,,
periodic_data_7_from2020-11-29to2020-12-06_11104.csv,False,True,True,False,False,GAIA,1010,10108.0,True,large,Shapelet,,
periodic_data_0_from2020-11-29to2020-12-06_10457.csv,True,False,False,False,False,GAIA,1010,10107.0,True,large,Trend,,
NAB_data_KnownCause_5.csv,False,True,True,True,False,NAB,1031,10319.0,True,large,Shapelet,,
T-12_1145.csv,False,False,True,False,False,NASA-MSL-new,1145,3575.0,True,large,Shapelet,,
T-13_1145.csv,True,False,False,False,False,NASA-MSL-new,1145,3575.0,True,large,Trend,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.csv,False,True,True,False,False,KDD21,1200,7501.0,True,large,Shapelet,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.csv,False,True,True,False,False,KDD21,1200,7501.0,True,large,Shapelet,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.csv,False,True,True,False,False,KDD21,1200,7501.0,True,large,Shapelet,,
changepoint_data_18_from2018-12-19to2019-01-31_8407.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Contextual,,
changepoint_data_19_from2018-12-19to2019-01-31_8188.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Contextual,,
changepoint_data_29_from2018-12-19to2019-01-31_8244.csv,False,False,True,True,False,GAIA,1267,12672.0,True,large,Contextual,,
changepoint_data_31_from2018-12-19to2019-01-31_8325.csv,False,False,False,False,True,GAIA,1267,12672.0,True,large,Contextual,,
changepoint_data_33_from2018-12-19to2019-01-31_8240.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Contextual,,
changepoint_data_15_from2018-12-19to2019-01-31_8406.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Global,,
changepoint_data_25_from2018-12-19to2019-01-31_8157.csv,False,False,False,False,True,GAIA,1267,12672.0,True,large,Global,,
partially_stationary_data_13_from2018-12-19to2019-01-31_8328.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Global,,
partially_stationary_data_35_from2018-12-19to2019-01-31_8217.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Global,,
partially_stationary_data_49_from2018-12-19to2019-01-31_8379.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Global,,
changepoint_data_16_from2018-12-19to2019-01-31_8201.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,mix,,
low_signal-to-noise_ratio_data_46_from2018-12-19to2019-01-31_8321.csv,False,False,True,True,False,GAIA,1267,12672.0,True,large,mix,,
periodic_data_25_from2018-12-19to2019-01-31_8234.csv,False,True,True,True,False,GAIA,1267,12672.0,True,large,mix,,
periodic_data_35_from2018-12-19to2019-01-31_8245.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,mix,,
changepoint_data_14_from2018-12-19to2019-01-31_8358.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_26_from2018-12-19to2019-01-31_8369.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_28_from2018-12-19to2019-01-31_8418.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_34_from2018-12-19to2019-01-31_8283.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_5_from2018-12-19to2019-01-31_8317.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_9_from2018-12-19to2019-01-31_8249.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
linear_data_49_from2018-12-19to2019-01-31_8380.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
linear_data_51_from2018-12-19to2019-01-31_8286.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_18_from2018-12-19to2019-01-31_8377.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_30_from2018-12-19to2019-01-31_8156.csv,False,False,True,True,False,GAIA,1267,12672.0,True,large,Shapelet,,
low_signal-to-noise_ratio_data_35_from2018-12-19to2019-01-31_8287.csv,False,False,True,True,False,GAIA,1267,12672.0,True,large,Shapelet,,
periodic_data_2_from2018-12-19to2019-01-31_8288.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Shapelet,,
periodic_data_8_from2018-12-19to2019-01-31_8205.csv,False,False,True,True,False,GAIA,1267,12672.0,True,large,Shapelet,,
changepoint_data_20_from2018-12-19to2019-01-31_8203.csv,False,False,True,False,False,GAIA,1267,12672.0,True,large,Trend,,
concept_drift_data_2_from2018-12-19to2019-01-31_8333.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Trend,,
periodic_data_23_from2018-12-19to2019-01-31_8180.csv,False,False,True,False,True,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_1_from2018-12-19to2019-01-31_8271.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_10_from2018-12-19to2019-01-31_8423.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_11_from2018-12-19to2019-01-31_8194.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_12_from2018-12-19to2019-01-31_8355.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_13_from2018-12-19to2019-01-31_8154.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_14_from2018-12-19to2019-01-31_8222.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_15_from2018-12-19to2019-01-31_8324.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_16_from2018-12-19to2019-01-31_8252.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_17_from2018-12-19to2019-01-31_8241.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_2_from2018-12-19to2019-01-31_8312.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_3_from2018-12-19to2019-01-31_8272.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_5_from2018-12-19to2019-01-31_8365.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_6_from2018-12-19to2019-01-31_8214.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_7_from2018-12-19to2019-01-31_8361.csv,True,False,False,False,False,GAIA,1267,12672.0,True,large,Trend,,
staircase_data_8_from2018-12-19to2019-01-31_8216.csv,True,False,False,False,True,GAIA,1267,12672.0,True,large,Trend,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.csv,False,False,True,False,False,KDD21,1300,9998.0,True,large,Shapelet,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558.csv,False,False,True,False,False,KDD21,1300,9998.0,True,large,Shapelet,,
D-13_1490.csv,True,False,False,False,False,NASA-SMAP-new,1490,9153.0,True,large,Trend,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.csv,False,True,True,False,False,KDD21,1500,7654.0,True,large,Seasonal,,
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.csv,False,True,True,False,False,KDD21,1500,7654.0,True,large,Seasonal,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.csv,False,True,True,False,False,KDD21,1500,7654.0,True,large,Shapelet,,
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.csv,False,False,True,False,False,KDD21,1500,6684.0,True,large,Shapelet,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.csv,False,False,True,False,False,KDD21,1500,6684.0,True,large,Shapelet,,
M-6_1565.csv,True,False,False,False,False,NASA-MSL-new,1565,3614.0,True,large,Shapelet,,
NAB_data_tweets_5.csv,False,False,True,True,False,NAB,1583,15832.0,True,large,Shapelet,,
NAB_data_tweets_2.csv,False,False,True,True,False,NAB,1583,15830.0,True,large,Shapelet,,
NAB_data_tweets_6.csv,False,False,True,True,False,NAB,1584,15841.0,True,large,Shapelet,,
NAB_data_tweets_9.csv,False,False,True,False,False,NAB,1585,15857.0,True,large,Shapelet,,
NAB_data_tweets_4.csv,False,False,True,False,False,NAB,1585,15852.0,True,large,Shapelet,,
NAB_data_tweets_8.csv,False,False,True,True,False,NAB,1585,15850.0,True,large,Shapelet,,
NAB_data_tweets_10.csv,False,False,True,False,False,NAB,1586,15865.0,True,large,Shapelet,,
M-7_1587.csv,False,False,True,False,False,NASA-MSL-new,1587,3743.0,True,large,Shapelet,,
NAB_data_tweets_7.csv,False,False,True,True,False,NAB,1589,15892.0,True,large,Shapelet,,
NAB_data_tweets_1.csv,False,False,True,True,False,NAB,1590,15901.0,True,large,Shapelet,,
NAB_data_tweets_3.csv,False,False,True,True,False,NAB,1590,15901.0,True,large,Shapelet,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.csv,False,True,True,False,False,KDD21,1600,7500.0,True,large,Shapelet,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.csv,False,True,True,False,False,KDD21,1600,7500.0,True,large,Shapelet,,
genesis-anomalies.test.csv@3.csv,False,False,True,False,False,Genesis,1622,16220.0,True,large,Shapelet,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.csv,False,True,True,False,False,KDD21,1700,7601.0,True,large,Seasonal,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.csv,False,True,True,False,False,KDD21,1700,7601.0,True,large,Seasonal,,
partially_stationary_data_22_from2019-12-27to2020-02-27_7693.csv,False,False,True,True,False,GAIA,1802,18026.0,True,large,Global,,
partially_stationary_data_28_from2019-12-27to2020-02-27_7657.csv,False,False,True,False,False,GAIA,1802,18025.0,True,large,Contextual,,
low_signal-to-noise_ratio_data_31_from2019-12-27to2020-02-27_7675.csv,False,False,True,True,False,GAIA,1802,18025.0,True,large,Global,,
NAB_data_KnownCause_2.csv,False,True,True,True,False,NAB,1804,18049.0,True,large,Shapelet,,
partially_stationary_data_6_from2019-12-27to2020-02-27_7630.csv,False,False,True,False,False,GAIA,1806,18066.0,True,large,Global,,
periodic_data_4_from2019-12-27to2020-02-27_7622.csv,False,False,True,True,False,GAIA,1806,18066.0,True,large,Shapelet,,
248_UCR_Anomaly_weallwalk_2000_4702_4707.csv,False,False,True,False,True,KDD21,2000,8432.0,True,large,Shapelet,,
M-5_2032.csv,False,False,True,False,False,NASA-MSL-new,2032,4335.0,True,large,Shapelet,,
M-3_2037.csv,False,False,True,False,False,NASA-MSL-new,2037,4164.0,True,large,Shapelet,,
M-4_2076.csv,False,False,True,False,False,NASA-MSL-new,2076,4114.0,True,large,Shapelet,,
S4-ADL4.test.csv@6.csv,False,False,True,False,False,OPPORTUNITY,2119,21191.0,True,large,Seasonal,,
S4-ADL4.test.csv@42.csv,False,False,True,True,False,OPPORTUNITY,2121,21216.0,True,large,Seasonal,,
S4-ADL4.test.csv@81.csv,False,False,True,False,False,OPPORTUNITY,2121,21216.0,True,large,Shapelet,,
S4-ADL4.test.csv@92.csv,False,False,True,True,False,OPPORTUNITY,2121,21216.0,True,large,Shapelet,,
S4-ADL4.test.csv@94.csv,False,False,True,False,False,OPPORTUNITY,2121,21216.0,True,large,Shapelet,,
C-1_2158.csv,False,False,True,False,False,NASA-MSL-new,2158,4422.0,True,large,Shapelet,,
S4-ADL4.test.csv@104.csv,False,False,True,True,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
S4-ADL4.test.csv@108.csv,False,False,True,False,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
S4-ADL4.test.csv@118.csv,False,False,True,False,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
S4-ADL4.test.csv@120.csv,False,False,True,False,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
S4-ADL4.test.csv@124.csv,False,False,True,False,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
S4-ADL4.test.csv@133.csv,False,False,True,False,False,OPPORTUNITY,2223,22230.0,True,large,Seasonal,,
F-4_2244.csv,False,False,True,False,False,NASA-MSL-new,2244,5666.0,True,large,Shapelet,,
NAB_data_KnownCause_4.csv,False,False,True,True,False,NAB,2269,22694.0,True,large,Shapelet,,
T-5_2272.csv,False,False,True,False,False,NASA-MSL-new,2272,4490.0,True,large,Shapelet,,
T-4_2272.csv,False,False,True,False,False,NASA-MSL-new,2272,4489.0,True,large,Shapelet,,
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.csv,False,True,True,False,False,KDD21,2300,7500.0,True,large,Shapelet,,
137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.csv,False,True,True,False,False,KDD21,2300,7500.0,True,large,Shapelet,,
machine-2-4.test.csv@20.csv,False,True,True,False,False,SMD,2368,23689.0,True,large,mix,,
machine-2-3.test.csv@1.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@11.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@19.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@2.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@20.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@21.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@22.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@23.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@28.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@3.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@31.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@32.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@4.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-3.test.csv@7.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@12.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@14.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@15.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@19.csv,False,True,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@21.csv,False,True,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@22.csv,False,True,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@31.csv,False,True,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-4.test.csv@9.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-5.test.csv@1.csv,False,False,True,False,False,SMD,2368,23689.0,True,large,Shapelet,,
machine-2-5.test.csv@12.csv,False,False,True,True,False,SMD,2368,23689.0,True,large,Shapelet,,
